hero_1,hero_2,hero_3,hero_4,hero_5
sven,vengefulspirit,death_prophet,clinkz,alchemist
phantom_lancer,lich,death_prophet,huskar,gyrocopter
axe,sniper,beastmaster,life_stealer,brewmaster
drow_ranger,faceless_void,skywrath_mage,legion_commander,phoenix
drow_ranger,lion,weaver,undying,medusa
tinker,venomancer,spectre,bristleback,legion_commander
riki,necrolyte,invoker,shredder,legion_commander
tidehunter,riki,sniper,shredder,ember_spirit
axe,riki,sniper,furion,broodmother
lion,slardar,phantom_assassin,luna,clinkz
axe,juggernaut,sand_king,invoker,silencer
juggernaut,puck,zuus,lich,silencer
axe,drow_ranger,slardar,tidehunter,tinker
juggernaut,nevermore,necrolyte,undying,tusk
antimage,pudge,storm_spirit,sven,phantom_assassin
antimage,axe,ancient_apparition,nyx_assassin,shredder
necrolyte,huskar,spirit_breaker,obsidian_destroyer,elder_titan
crystal_maiden,shadow_shaman,beastmaster,gyrocopter,terrorblade
drow_ranger,tinker,furion,bounty_hunter,terrorblade
drow_ranger,tiny,enigma,skeleton_king,weaver
pudge,tinker,life_stealer,shadow_demon,shredder
pudge,witch_doctor,bounty_hunter,alchemist,silencer
mirana,sand_king,faceless_void,invoker,legion_commander
axe,earthshaker,warlock,meepo,ember_spirit
antimage,nevermore,windrunner,riki,slark
antimage,lina,tinker,obsidian_destroyer,chaos_knight
morphling,necrolyte,silencer,chaos_knight,oracle
pudge,sand_king,zuus,medusa,elder_titan
skeleton_king,ancient_apparition,undying,skywrath_mage,oracle
antimage,mirana,pudge,skeleton_king,alchemist
bloodseeker,pudge,storm_spirit,faceless_void,bristleback
morphling,skeleton_king,bounty_hunter,jakiro,shredder
drow_ranger,mirana,sand_king,leshrac,clinkz
drow_ranger,tiny,vengefulspirit,venomancer,viper
phantom_lancer,phantom_assassin,bounty_hunter,spirit_breaker,shredder
antimage,axe,mirana,nevermore,lion
bane,sand_king,shadow_shaman,slark,legion_commander
mirana,sand_king,clinkz,ursa,spirit_breaker
antimage,drow_ranger,sven,phantom_assassin,centaur
axe,sniper,pugna,rattletrap,centaur
crystal_maiden,earthshaker,sven,ursa,alchemist
mirana,nevermore,vengefulspirit,witch_doctor,magnataur
axe,drow_ranger,mirana,pudge,rubick
axe,sand_king,tinker,bounty_hunter,spectre
crystal_maiden,mirana,warlock,skeleton_king,clinkz
omniknight,huskar,invoker,centaur,legion_commander
sniper,life_stealer,spectre,keeper_of_the_light,slark
juggernaut,storm_spirit,skeleton_king,batrider,ogre_magi
mirana,puck,faceless_void,phantom_assassin,centaur
axe,puck,phantom_assassin,life_stealer,invoker
storm_spirit,sven,sniper,life_stealer,huskar
phantom_lancer,tiny,spectre,undying,keeper_of_the_light
tinker,ancient_apparition,ursa,keeper_of_the_light,slark
axe,vengefulspirit,luna,rubick,shredder
morphling,dazzle,invoker,shredder,legion_commander
mirana,nevermore,razor,shadow_demon,centaur
axe,sand_king,kunkka,nyx_assassin,slark
luna,silencer,obsidian_destroyer,keeper_of_the_light,medusa
witch_doctor,riki,shadow_demon,shredder,bristleback
storm_spirit,life_stealer,bounty_hunter,tusk,skywrath_mage
lina,tidehunter,bounty_hunter,spectre,rubick
necrolyte,life_stealer,spirit_breaker,nyx_assassin,legion_commander
axe,omniknight,ursa,alchemist,nyx_assassin
windrunner,shadow_shaman,riki,spectre,legion_commander
axe,pudge,razor,riki,terrorblade
drow_ranger,lion,phantom_assassin,dazzle,shredder
sand_king,storm_spirit,tidehunter,necrolyte,clinkz
juggernaut,tinker,dark_seer,bounty_hunter,rubick
antimage,tidehunter,enigma,clinkz,slark
sven,riki,tinker,necrolyte,tusk
necrolyte,faceless_void,clinkz,invoker,bristleback
pudge,phantom_assassin,invoker,slark,legion_commander
bloodseeker,phantom_lancer,lion,invoker,slark
mirana,storm_spirit,windrunner,shredder,elder_titan
axe,nevermore,pudge,dazzle,bounty_hunter
earthshaker,storm_spirit,zuus,kunkka,spectre
drow_ranger,tinker,phantom_assassin,gyrocopter,silencer
juggernaut,pudge,kunkka,sniper,clinkz
sven,skeleton_king,dazzle,furion,legion_commander
drow_ranger,mirana,windrunner,skeleton_king,batrider
sniper,dazzle,spirit_breaker,rubick,tusk
mirana,faceless_void,alchemist,disruptor,ember_spirit
antimage,earthshaker,windrunner,tinker,pugna
sven,shadow_shaman,tinker,faceless_void,bounty_hunter
juggernaut,phantom_lancer,disruptor,naga_siren,ember_spirit
sven,witch_doctor,warlock,clinkz,magnataur
bloodseeker,drow_ranger,tinker,ancient_apparition,legion_commander
queenofpain,templar_assassin,life_stealer,legion_commander,terrorblade
nevermore,windrunner,life_stealer,disruptor,slark
axe,crystal_maiden,queenofpain,shredder,terrorblade
crystal_maiden,lion,sniper,dragon_knight,tusk
sven,kunkka,bounty_hunter,brewmaster,magnataur
bloodseeker,mirana,venomancer,luna,omniknight
drow_ranger,earthshaker,necrolyte,huskar,alchemist
mirana,life_stealer,night_stalker,ancient_apparition,alchemist
mirana,pudge,queenofpain,phantom_assassin,spirit_breaker
drow_ranger,lion,huskar,spirit_breaker,legion_commander
sand_king,storm_spirit,windrunner,necrolyte,clinkz
antimage,juggernaut,phantom_lancer,bounty_hunter,weaver
juggernaut,mirana,night_stalker,centaur,skywrath_mage
pudge,luna,dark_seer,night_stalker,slark
earthshaker,windrunner,viper,bounty_hunter,slark
queenofpain,dragon_knight,huskar,slark,legion_commander
sven,phantom_assassin,life_stealer,night_stalker,invoker
mirana,shadow_shaman,beastmaster,phantom_assassin,alchemist
crystal_maiden,razor,beastmaster,phantom_assassin,keeper_of_the_light
axe,pudge,dazzle,weaver,magnataur
mirana,skeleton_king,disruptor,naga_siren,legion_commander
mirana,queenofpain,phantom_assassin,meepo,treant
mirana,sniper,phantom_assassin,invoker,elder_titan
shadow_shaman,phantom_assassin,night_stalker,ursa,bristleback
antimage,drow_ranger,tidehunter,riki,undying
sniper,venomancer,skeleton_king,dragon_knight,huskar
crystal_maiden,sand_king,lion,faceless_void,skeleton_king
axe,phantom_lancer,tidehunter,sniper,bristleback
sven,huskar,ancient_apparition,chaos_knight,keeper_of_the_light
morphling,warlock,omniknight,night_stalker,silencer
juggernaut,spirit_breaker,invoker,silencer,phoenix
juggernaut,phantom_lancer,tinker,spirit_breaker,gyrocopter
crystal_maiden,windrunner,templar_assassin,night_stalker,legion_commander
sand_king,phantom_assassin,life_stealer,slark,techies
sand_king,clinkz,naga_siren,legion_commander,techies
axe,bane,mirana,life_stealer,keeper_of_the_light
axe,zuus,enigma,tinker,legion_commander
riki,beastmaster,skeleton_king,death_prophet,elder_titan
crystal_maiden,windrunner,riki,rubick,legion_commander
storm_spirit,lion,tusk,terrorblade,winter_wyvern
drow_ranger,mirana,lina,disruptor,legion_commander
axe,drow_ranger,pudge,zuus,necrolyte
juggernaut,dazzle,huskar,ogre_magi,slark
axe,tinker,phantom_assassin,omniknight,terrorblade
axe,mirana,phantom_lancer,ancient_apparition,bristleback
mirana,puck,storm_spirit,ursa,abaddon
sand_king,windrunner,leshrac,bounty_hunter,slark
mirana,morphling,razor,sniper,skywrath_mage
drow_ranger,windrunner,tidehunter,phantom_assassin,slark
juggernaut,tidehunter,queenofpain,rubick,legion_commander
pudge,slardar,enigma,life_stealer,ursa
storm_spirit,zuus,sniper,faceless_void,rubick
juggernaut,spirit_breaker,silencer,naga_siren,terrorblade
bloodseeker,drow_ranger,morphling,invoker,winter_wyvern
axe,drow_ranger,dragon_knight,omniknight,shredder
bloodseeker,zuus,slardar,jakiro,elder_titan
slardar,necrolyte,phantom_assassin,weaver,batrider
phantom_lancer,kunkka,faceless_void,ursa,elder_titan
axe,juggernaut,shadow_shaman,riki,obsidian_destroyer
faceless_void,life_stealer,invoker,ogre_magi,keeper_of_the_light
riki,phantom_assassin,dragon_knight,dark_seer,ogre_magi
juggernaut,ogre_magi,medusa,troll_warlord,techies
axe,storm_spirit,huskar,slark,oracle
mirana,pudge,skeleton_king,spirit_breaker,shredder
crystal_maiden,sven,slardar,tinker,invoker
bloodseeker,crystal_maiden,shadow_shaman,ursa,alchemist
witch_doctor,luna,huskar,weaver,centaur
pudge,tiny,riki,phantom_assassin,life_stealer
earthshaker,morphling,kunkka,invoker,keeper_of_the_light
earthshaker,venomancer,slark,shredder,terrorblade
juggernaut,pudge,viper,weaver,shredder
mirana,sven,faceless_void,invoker,phoenix
sven,riki,necrolyte,venomancer,shredder
crystal_maiden,storm_spirit,life_stealer,jakiro,medusa
bloodseeker,morphling,lion,viper,troll_warlord
juggernaut,mirana,pudge,zuus,legion_commander
nevermore,kunkka,necrolyte,ancient_apparition,ursa
mirana,storm_spirit,sven,dark_seer,keeper_of_the_light
bloodseeker,mirana,morphling,pugna,shredder
antimage,bloodseeker,mirana,omniknight,bounty_hunter
axe,phantom_lancer,pudge,bounty_hunter,centaur
enigma,necrolyte,venomancer,phantom_assassin,alchemist
mirana,morphling,faceless_void,invoker,oracle
slardar,enigma,phantom_assassin,invoker,shredder
bane,mirana,pudge,lion,tidehunter
mirana,templar_assassin,batrider,ancient_apparition,troll_warlord
lion,faceless_void,silencer,ogre_magi,shredder
axe,lion,viper,huskar,rubick
pudge,sand_king,kunkka,templar_assassin,silencer
axe,juggernaut,mirana,riki,phantom_assassin
drow_ranger,lina,skeleton_king,silencer,shredder
drow_ranger,zuus,slardar,templar_assassin,keeper_of_the_light
pudge,windrunner,riki,dark_seer,ursa
bloodseeker,drow_ranger,nevermore,luna,legion_commander
mirana,puck,leshrac,ursa,legion_commander
crystal_maiden,drow_ranger,pudge,riki,slark
pudge,tiny,lina,shadow_shaman,ember_spirit
shadow_shaman,alchemist,invoker,shadow_demon,slark
antimage,sven,sniper,life_stealer,omniknight
axe,juggernaut,faceless_void,clinkz,silencer
mirana,pudge,zuus,slardar,spectre
antimage,sniper,necrolyte,skeleton_king,invoker
sven,phantom_assassin,huskar,wisp,elder_titan
crystal_maiden,mirana,night_stalker,spectre,ancient_apparition
phantom_lancer,pudge,lion,death_prophet,bristleback
juggernaut,huskar,weaver,obsidian_destroyer,lone_druid
pudge,phantom_assassin,viper,ursa,shredder
pudge,kunkka,chaos_knight,rubick,legion_commander
drow_ranger,mirana,riki,gyrocopter,disruptor
skeleton_king,bounty_hunter,invoker,obsidian_destroyer,disruptor
venomancer,viper,life_stealer,bounty_hunter,spirit_breaker
mirana,lich,faceless_void,skeleton_king,invoker
mirana,sand_king,necrolyte,queenofpain,faceless_void
juggernaut,sven,shadow_shaman,clinkz,legion_commander
juggernaut,zuus,sniper,nyx_assassin,legion_commander
mirana,pudge,slardar,ancient_apparition,slark
axe,drow_ranger,sven,lina,shredder
crystal_maiden,juggernaut,mirana,morphling,shredder
crystal_maiden,drow_ranger,pudge,sniper,luna
axe,riki,sniper,necrolyte,bounty_hunter
drow_ranger,phantom_assassin,pugna,invoker,undying
pudge,sven,zuus,ursa,ogre_magi
pudge,slardar,tidehunter,viper,spectre
sniper,spectre,lone_druid,slark,ember_spirit
pudge,dragon_knight,jakiro,spectre,techies
axe,bloodseeker,mirana,invoker,naga_siren
axe,enigma,huskar,night_stalker,ursa
morphling,sniper,shredder,abaddon,oracle
earthshaker,pudge,phantom_assassin,obsidian_destroyer,ember_spirit
drow_ranger,sven,death_prophet,phantom_assassin,luna
drow_ranger,witch_doctor,necrolyte,pugna,jakiro
storm_spirit,riki,spectre,ancient_apparition,slark
bane,drow_ranger,invoker,medusa,centaur
earthshaker,juggernaut,riki,phantom_assassin,life_stealer
life_stealer,clinkz,doom_bringer,alchemist,invoker
antimage,riki,necrolyte,templar_assassin,invoker
sven,riki,life_stealer,ursa,legion_commander
crystal_maiden,juggernaut,mirana,razor,riki
juggernaut,dazzle,alchemist,undying,centaur
riki,invoker,shadow_demon,chaos_knight,ember_spirit
juggernaut,nevermore,windrunner,lina,weaver
faceless_void,omniknight,invoker,shadow_demon,bristleback
tinker,skeleton_king,life_stealer,omniknight,magnataur
nevermore,phantom_assassin,jakiro,shredder,abaddon
antimage,kunkka,night_stalker,bounty_hunter,shredder
riki,furion,life_stealer,ogre_magi,legion_commander
morphling,phantom_lancer,pudge,enigma,jakiro
drow_ranger,mirana,pudge,windrunner,riki
drow_ranger,sniper,chaos_knight,ogre_magi,bristleback
pudge,zuus,venomancer,phantom_assassin,skywrath_mage
axe,storm_spirit,riki,faceless_void,skeleton_king
antimage,sven,dragon_knight,enchantress,shadow_demon
drow_ranger,storm_spirit,windrunner,luna,bounty_hunter
lina,slardar,skeleton_king,bounty_hunter,slark
phantom_assassin,rubick,troll_warlord,shredder,techies
queenofpain,alchemist,slark,earth_spirit,oracle
crystal_maiden,pudge,necrolyte,phantom_assassin,spectre
axe,mirana,death_prophet,treant,medusa
drow_ranger,mirana,vengefulspirit,beastmaster,faceless_void
sniper,viper,omniknight,enchantress,skywrath_mage
axe,bloodseeker,pudge,luna,omniknight
storm_spirit,riki,sniper,faceless_void,ancient_apparition
tidehunter,riki,phantom_assassin,disruptor,medusa
juggernaut,omniknight,spectre,ancient_apparition,undying
juggernaut,zuus,clinkz,jakiro,oracle
juggernaut,pudge,zuus,legion_commander,phoenix
pudge,lina,lycan,rubick,shredder
mirana,sand_king,life_stealer,ogre_magi,phoenix
riki,enchantress,gyrocopter,meepo,medusa
crystal_maiden,lina,witch_doctor,dazzle,life_stealer
antimage,dazzle,chaos_knight,ogre_magi,shredder
lion,sniper,invoker,shredder,abaddon
bane,phantom_lancer,kunkka,queenofpain,legion_commander
crystal_maiden,pudge,lone_druid,slark,shredder
axe,vengefulspirit,bounty_hunter,shadow_demon,slark
bloodseeker,razor,lycan,chaos_knight,centaur
juggernaut,sven,lina,death_prophet,bristleback
nevermore,tiny,enigma,faceless_void,templar_assassin
axe,lina,tinker,viper,batrider
faceless_void,dragon_knight,lycan,lone_druid,abaddon
axe,juggernaut,phantom_assassin,chen,nyx_assassin
bloodseeker,juggernaut,leshrac,jakiro,slark
axe,drow_ranger,sven,skeleton_king,rubick
axe,tiny,witch_doctor,legion_commander,terrorblade
sven,kunkka,tinker,dragon_knight,life_stealer
juggernaut,enigma,templar_assassin,huskar,legion_commander
juggernaut,storm_spirit,phantom_assassin,omniknight,gyrocopter
bloodseeker,tiny,omniknight,batrider,skywrath_mage
bloodseeker,storm_spirit,sniper,warlock,doom_bringer
axe,zuus,faceless_void,furion,shredder
antimage,mirana,beastmaster,legion_commander,winter_wyvern
axe,bloodseeker,death_prophet,phantom_assassin,ursa
clinkz,alchemist,silencer,rubick,slark
mirana,storm_spirit,vengefulspirit,tusk,techies
axe,juggernaut,riki,sniper,slark
nevermore,slardar,clinkz,spirit_breaker,ogre_magi
sand_king,necrolyte,faceless_void,huskar,elder_titan
vengefulspirit,zuus,phantom_assassin,alchemist,ogre_magi
morphling,zuus,bounty_hunter,ogre_magi,shredder
axe,zuus,phantom_assassin,ursa,legion_commander
axe,drow_ranger,morphling,sniper,jakiro
antimage,vengefulspirit,lion,invoker,shredder
nevermore,sven,clinkz,jakiro,slark
mirana,invoker,silencer,obsidian_destroyer,slark
storm_spirit,skeleton_king,phantom_assassin,rattletrap,silencer
riki,spirit_breaker,invoker,abaddon,legion_commander
earthshaker,puck,sven,tidehunter,necrolyte
sand_king,omniknight,bounty_hunter,weaver,shredder
storm_spirit,sniper,doom_bringer,disruptor,slark
drow_ranger,mirana,skeleton_king,broodmother,bounty_hunter
axe,pudge,windrunner,lion,shredder
phantom_lancer,zuus,rubick,slark,legion_commander
axe,drow_ranger,lina,dazzle,shredder
windrunner,lina,venomancer,skeleton_king,silencer
storm_spirit,kunkka,riki,ursa,troll_warlord
earthshaker,phantom_lancer,sven,sniper,alchemist
pudge,riki,invoker,shredder,legion_commander
pudge,vengefulspirit,rattletrap,invoker,chaos_knight
axe,nevermore,vengefulspirit,lina,rubick
drow_ranger,pudge,tinker,phantom_assassin,dragon_knight
axe,mirana,warlock,spectre,undying
juggernaut,windrunner,kunkka,luna,spectre
tinker,skeleton_king,death_prophet,dark_seer,silencer
pudge,necrolyte,spectre,alchemist,invoker
antimage,drow_ranger,nevermore,riki,life_stealer
juggernaut,windrunner,brewmaster,undying,legion_commander
lion,slardar,dragon_knight,nyx_assassin,slark
lion,tidehunter,riki,tinker,medusa
sand_king,storm_spirit,phantom_assassin,slark,elder_titan
morphling,kunkka,necrolyte,skeleton_king,invoker
shadow_shaman,sniper,life_stealer,spirit_breaker,slark
morphling,sand_king,huskar,legion_commander,ember_spirit
lina,riki,clinkz,obsidian_destroyer,legion_commander
phantom_lancer,lion,jakiro,obsidian_destroyer,disruptor
nevermore,sniper,phantom_assassin,ogre_magi,legion_commander
axe,sand_king,enigma,phantom_assassin,invoker
earthshaker,juggernaut,nevermore,shadow_shaman,skeleton_king
nevermore,witch_doctor,phantom_assassin,bounty_hunter,legion_commander
pudge,storm_spirit,tinker,necrolyte,alchemist
bloodseeker,venomancer,spirit_breaker,nyx_assassin,medusa
enigma,pugna,leshrac,clinkz,slark
drow_ranger,earthshaker,morphling,phantom_lancer,shadow_shaman
lich,tinker,skeleton_king,batrider,slark
drow_ranger,vengefulspirit,tinker,silencer,slark
antimage,sand_king,lina,weaver,silencer
juggernaut,nevermore,sniper,venomancer,weaver
morphling,lion,shadow_shaman,necrolyte,alchemist
crystal_maiden,kunkka,sniper,phantom_assassin,bounty_hunter
antimage,bloodseeker,sand_king,silencer,slark
lina,slardar,venomancer,phantom_assassin,bristleback
necrolyte,dazzle,furion,naga_siren,shredder
drow_ranger,pudge,shadow_shaman,doom_bringer,slark
antimage,sand_king,riki,dragon_knight,shadow_demon
pudge,life_stealer,invoker,naga_siren,ember_spirit
juggernaut,windrunner,riki,enigma,legion_commander
axe,pudge,clinkz,huskar,meepo
phantom_lancer,witch_doctor,necrolyte,beastmaster,ember_spirit
zuus,viper,batrider,centaur,ember_spirit
mirana,morphling,tinker,silencer,slark
sand_king,life_stealer,night_stalker,ursa,legion_commander
faceless_void,furion,omniknight,alchemist,slark
witch_doctor,necrolyte,phantom_assassin,invoker,rubick
nevermore,riki,viper,keeper_of_the_light,legion_commander
nevermore,sand_king,skeleton_king,batrider,ogre_magi
antimage,mirana,tiny,elder_titan,phoenix
juggernaut,riki,skeleton_king,weaver,invoker
axe,bane,skeleton_king,gyrocopter,arc_warden
juggernaut,huskar,shadow_demon,nyx_assassin,legion_commander
drow_ranger,nevermore,pudge,nyx_assassin,keeper_of_the_light
storm_spirit,kunkka,warlock,omniknight,spectre
earthshaker,mirana,tinker,sniper,broodmother
mirana,kunkka,skeleton_king,templar_assassin,slark
mirana,pudge,slark,legion_commander,earth_spirit
crystal_maiden,juggernaut,storm_spirit,shadow_shaman,faceless_void
earthshaker,sand_king,necrolyte,keeper_of_the_light,ember_spirit
juggernaut,sniper,phantom_assassin,rattletrap,huskar
spirit_breaker,ogre_magi,disruptor,legion_commander,terrorblade
slardar,riki,phantom_assassin,luna,bounty_hunter
drow_ranger,dark_seer,bounty_hunter,rubick,medusa
mirana,storm_spirit,slark,legion_commander,techies
drow_ranger,juggernaut,vengefulspirit,treant,centaur
juggernaut,mirana,riki,ancient_apparition,winter_wyvern
zuus,faceless_void,life_stealer,jakiro,shredder
juggernaut,slardar,warlock,queenofpain,magnataur
phantom_lancer,witch_doctor,invoker,ogre_magi,naga_siren
sven,sniper,life_stealer,huskar,ursa
