hero_1,hero_2,hero_3,hero_4,hero_5
witch_doctor,enigma,skeleton_king,night_stalker,treant
phantom_assassin,omniknight,invoker,bristleback,tusk
drow_ranger,sven,invoker,treant,ember_spirit
juggernaut,puck,kunkka,ancient_apparition,invoker
sniper,beastmaster,luna,leshrac,legion_commander
antimage,pudge,lion,faceless_void,phantom_assassin
mirana,tiny,sniper,necrolyte,ancient_apparition
axe,drow_ranger,mirana,shadow_demon,abaddon
drow_ranger,pudge,sniper,chaos_knight,nyx_assassin
bane,nevermore,sand_king,huskar,ember_spirit
antimage,drow_ranger,riki,ancient_apparition,ember_spirit
tidehunter,beastmaster,invoker,shredder,legion_commander
sven,slardar,huskar,jakiro,magnataur
drow_ranger,lina,witch_doctor,weaver,legion_commander
sand_king,storm_spirit,windrunner,clinkz,elder_titan
drow_ranger,slardar,tidehunter,witch_doctor,invoker
drow_ranger,juggernaut,pudge,necrolyte,spirit_breaker
juggernaut,mirana,kunkka,lion,treant
earthshaker,puck,sven,slardar,skeleton_king
morphling,storm_spirit,riki,huskar,legion_commander
juggernaut,mirana,rubick,slark,terrorblade
bloodseeker,pudge,queenofpain,rattletrap,troll_warlord
sniper,luna,spirit_breaker,legion_commander,phoenix
juggernaut,mirana,storm_spirit,riki,batrider
axe,slardar,chaos_knight,slark,legion_commander
axe,zuus,ancient_apparition,slark,bristleback
pudge,zuus,slark,skywrath_mage,abaddon
morphling,lich,bounty_hunter,gyrocopter,obsidian_destroyer
morphling,zuus,slardar,disruptor,legion_commander
juggernaut,zuus,shadow_shaman,invoker,rubick
mirana,pudge,zuus,riki,ursa
tiny,tidehunter,enigma,phantom_assassin,silencer
juggernaut,storm_spirit,shredder,elder_titan,legion_commander
sven,lina,sniper,shadow_demon,elder_titan
pudge,kunkka,phantom_assassin,leshrac,elder_titan
axe,mirana,razor,skeleton_king,legion_commander
drow_ranger,pudge,zuus,riki,legion_commander
sniper,faceless_void,luna,furion,meepo
drow_ranger,nevermore,lion,life_stealer,ogre_magi
mirana,vengefulspirit,faceless_void,death_prophet,bounty_hunter
juggernaut,mirana,leshrac,ancient_apparition,alchemist
bloodseeker,juggernaut,enigma,invoker,undying
phantom_assassin,omniknight,spectre,rubick,magnataur
sven,sniper,huskar,obsidian_destroyer,ogre_magi
witch_doctor,beastmaster,viper,dazzle,huskar
pugna,slark,medusa,shredder,ember_spirit
puck,furion,chen,alchemist,obsidian_destroyer
antimage,juggernaut,windrunner,necrolyte,troll_warlord
lion,tinker,rubick,nyx_assassin,slark
axe,bloodseeker,shadow_demon,chaos_knight,slark
pudge,ancient_apparition,nyx_assassin,slark,troll_warlord
juggernaut,mirana,leshrac,spectre,alchemist
mirana,faceless_void,rattletrap,undying,terrorblade
juggernaut,mirana,lion,dragon_knight,spirit_breaker
juggernaut,puck,enigma,rattletrap,dark_seer
juggernaut,sven,dazzle,night_stalker,silencer
mirana,nevermore,lion,nyx_assassin,slark
storm_spirit,sven,lina,ancient_apparition,rubick
razor,kunkka,venomancer,alchemist,shredder
drow_ranger,slardar,sniper,ogre_magi,keeper_of_the_light
bane,juggernaut,nevermore,life_stealer,tusk
riki,sniper,huskar,ancient_apparition,keeper_of_the_light
antimage,zuus,witch_doctor,tinker,alchemist
crystal_maiden,lich,sniper,life_stealer,centaur
axe,tidehunter,faceless_void,bounty_hunter,alchemist
puck,vengefulspirit,slardar,weaver,spectre
nevermore,sven,phantom_assassin,night_stalker,ursa
bloodseeker,juggernaut,nevermore,sniper,warlock
axe,pudge,slardar,gyrocopter,shredder
sven,lion,riki,sniper,slark
pudge,shadow_shaman,riki,viper,life_stealer
axe,mirana,storm_spirit,alchemist,slark
chen,lone_druid,troll_warlord,legion_commander,terrorblade
crystal_maiden,juggernaut,pudge,sand_king,omniknight
axe,drow_ranger,phantom_assassin,dragon_knight,magnataur
drow_ranger,phantom_assassin,dazzle,invoker,slark
pudge,sniper,templar_assassin,ogre_magi,slark
axe,razor,vengefulspirit,riki,nyx_assassin
bloodseeker,sven,queenofpain,faceless_void,invoker
axe,kunkka,witch_doctor,alchemist,slark
mirana,zuus,kunkka,leshrac,legion_commander
axe,drow_ranger,mirana,phantom_assassin,ancient_apparition
antimage,pudge,tinker,skeleton_king,invoker
pudge,tiny,magnataur,bristleback,ember_spirit
drow_ranger,morphling,ogre_magi,undying,legion_commander
phantom_assassin,alchemist,slark,shredder,skywrath_mage
mirana,riki,skeleton_king,ogre_magi,naga_siren
drow_ranger,sand_king,storm_spirit,venomancer,ogre_magi
crystal_maiden,juggernaut,pudge,spirit_breaker,alchemist
windrunner,witch_doctor,leshrac,batrider,slark
faceless_void,luna,huskar,bounty_hunter,silencer
axe,juggernaut,zuus,templar_assassin,phoenix
sven,omniknight,brewmaster,medusa,winter_wyvern
axe,earthshaker,razor,sand_king,slark
crystal_maiden,sven,tinker,clinkz,earth_spirit
bloodseeker,kunkka,lina,viper,enchantress
juggernaut,venomancer,lycan,keeper_of_the_light,shredder
bloodseeker,windrunner,riki,phantom_assassin,silencer
bloodseeker,witch_doctor,templar_assassin,alchemist,terrorblade
crystal_maiden,mirana,pudge,vengefulspirit,legion_commander
pudge,phantom_assassin,furion,ancient_apparition,invoker
juggernaut,sven,venomancer,ursa,slark
sand_king,riki,necrolyte,life_stealer,oracle
earthshaker,riki,phantom_assassin,spirit_breaker,abaddon
lion,shadow_shaman,slardar,necrolyte,bounty_hunter
morphling,windrunner,riki,dazzle,legion_commander
storm_spirit,lich,faceless_void,phantom_assassin,chaos_knight
crystal_maiden,juggernaut,mirana,furion,invoker
sand_king,windrunner,queenofpain,slark,legion_commander
sven,phantom_assassin,templar_assassin,dazzle,ogre_magi
axe,puck,pudge,lion,huskar
axe,drow_ranger,mirana,furion,silencer
lina,lion,riki,phantom_assassin,spirit_breaker
drow_ranger,juggernaut,riki,enigma,invoker
vengefulspirit,leshrac,clinkz,bounty_hunter,alchemist
axe,sand_king,skeleton_king,viper,spirit_breaker
sven,faceless_void,omniknight,night_stalker,skywrath_mage
axe,riki,skeleton_king,luna,clinkz
axe,crystal_maiden,mirana,tidehunter,faceless_void
juggernaut,tinker,silencer,nyx_assassin,slark
mirana,spectre,spirit_breaker,shadow_demon,shredder
mirana,warlock,faceless_void,weaver,rubick
enigma,furion,weaver,ancient_apparition,legion_commander
antimage,sand_king,phantom_assassin,huskar,shadow_demon
drow_ranger,windrunner,necrolyte,weaver,alchemist
axe,drow_ranger,storm_spirit,queenofpain,rubick
drow_ranger,phantom_assassin,keeper_of_the_light,magnataur,arc_warden
riki,warlock,phantom_assassin,alchemist,skywrath_mage
bloodseeker,earthshaker,pudge,medusa,terrorblade
antimage,juggernaut,mirana,pudge,lion
mirana,phantom_assassin,jakiro,alchemist,bristleback
bloodseeker,zuus,dazzle,slark,legion_commander
crystal_maiden,phantom_assassin,meepo,undying,shredder
mirana,nevermore,zuus,faceless_void,dragon_knight
mirana,sven,omniknight,invoker,medusa
crystal_maiden,juggernaut,phantom_lancer,pudge,ancient_apparition
crystal_maiden,skeleton_king,death_prophet,bounty_hunter,spirit_breaker
morphling,pudge,luna,doom_bringer,obsidian_destroyer
axe,mirana,necrolyte,life_stealer,ember_spirit
axe,storm_spirit,phantom_assassin,silencer,obsidian_destroyer
bane,sven,zuus,enigma,dark_seer
razor,lion,phantom_assassin,legion_commander,techies
phantom_assassin,life_stealer,bounty_hunter,spirit_breaker,invoker
juggernaut,pudge,night_stalker,alchemist,techies
pudge,skeleton_king,silencer,nyx_assassin,arc_warden
axe,drow_ranger,mirana,nyx_assassin,elder_titan
earthshaker,death_prophet,weaver,centaur,magnataur
antimage,earthshaker,tinker,magnataur,shredder
mirana,morphling,lich,night_stalker,magnataur
windrunner,tidehunter,lich,venomancer,medusa
pudge,lina,phantom_assassin,magnataur,shredder
axe,storm_spirit,necrolyte,shadow_demon,terrorblade
tiny,lina,lion,alchemist,terrorblade
crystal_maiden,mirana,windrunner,slardar,slark
earthshaker,mirana,faceless_void,doom_bringer,nyx_assassin
windrunner,zuus,bounty_hunter,doom_bringer,shadow_demon
bloodseeker,crystal_maiden,drow_ranger,sven,undying
pudge,lion,death_prophet,phantom_assassin,clinkz
bloodseeker,crystal_maiden,storm_spirit,life_stealer,legion_commander
antimage,kunkka,lion,ursa,ember_spirit
juggernaut,witch_doctor,necrolyte,dazzle,ursa
enigma,ursa,abaddon,techies,ember_spirit
bloodseeker,windrunner,slardar,doom_bringer,skywrath_mage
riki,phantom_assassin,invoker,disruptor,naga_siren
sven,dragon_knight,invoker,medusa,troll_warlord
mirana,pudge,windrunner,spirit_breaker,medusa
drow_ranger,skeleton_king,alchemist,silencer,winter_wyvern
mirana,queenofpain,rattletrap,rubick,slark
pudge,lion,slardar,sniper,legion_commander
phantom_lancer,omniknight,invoker,disruptor,winter_wyvern
antimage,bloodseeker,lina,skeleton_king,night_stalker
bloodseeker,crystal_maiden,windrunner,luna,rattletrap
sven,windrunner,luna,furion,night_stalker
nevermore,chaos_knight,ogre_magi,troll_warlord,terrorblade
antimage,nevermore,windrunner,kunkka,alchemist
antimage,lich,tinker,skeleton_king,disruptor
antimage,nevermore,witch_doctor,bounty_hunter,alchemist
vengefulspirit,sniper,dark_seer,invoker,bristleback
mirana,sven,shadow_shaman,tinker,legion_commander
axe,phantom_assassin,huskar,bounty_hunter,ursa
earthshaker,sand_king,riki,sniper,pugna
bloodseeker,juggernaut,witch_doctor,queenofpain,phantom_assassin
crystal_maiden,mirana,skeleton_king,ember_spirit,phoenix
tinker,luna,spirit_breaker,alchemist,winter_wyvern
kunkka,death_prophet,obsidian_destroyer,elder_titan,legion_commander
mirana,dragon_knight,shadow_demon,slark,troll_warlord
bloodseeker,earthshaker,mirana,broodmother,naga_siren
bane,pudge,sand_king,lion,obsidian_destroyer
drow_ranger,shadow_shaman,phantom_assassin,bounty_hunter,legion_commander
clinkz,huskar,alchemist,ogre_magi,shredder
crystal_maiden,windrunner,beastmaster,queenofpain,night_stalker
juggernaut,tiny,tinker,necrolyte,centaur
razor,phantom_assassin,weaver,ursa,nyx_assassin
juggernaut,sven,necrolyte,queenofpain,alchemist
antimage,axe,venomancer,invoker,chaos_knight
phantom_lancer,riki,furion,alchemist,oracle
axe,morphling,riki,obsidian_destroyer,troll_warlord
earthshaker,templar_assassin,viper,huskar,ancient_apparition
juggernaut,phantom_lancer,chaos_knight,undying,legion_commander
vengefulspirit,death_prophet,weaver,obsidian_destroyer,undying
mirana,pudge,ursa,ogre_magi,slark
nevermore,pudge,skeleton_king,phantom_assassin,obsidian_destroyer
juggernaut,kunkka,riki,invoker,tusk
antimage,nevermore,phantom_assassin,invoker,slark
mirana,nevermore,queenofpain,batrider,terrorblade
necrolyte,faceless_void,silencer,slark,medusa
storm_spirit,zuus,riki,spectre,elder_titan
storm_spirit,faceless_void,weaver,chen,keeper_of_the_light
slardar,riki,faceless_void,luna,shredder
crystal_maiden,earthshaker,templar_assassin,alchemist,slark
bloodseeker,pudge,riki,shadow_demon,legion_commander
axe,sniper,omniknight,bounty_hunter,troll_warlord
drow_ranger,earthshaker,pudge,tiny,rattletrap
drow_ranger,pudge,riki,huskar,troll_warlord
mirana,pudge,tinker,spectre,legion_commander
crystal_maiden,drow_ranger,nevermore,phantom_assassin,shredder
morphling,slardar,omniknight,slark,elder_titan
pudge,bounty_hunter,spectre,legion_commander,techies
juggernaut,faceless_void,luna,shadow_demon,keeper_of_the_light
crystal_maiden,juggernaut,mirana,tinker,legion_commander
storm_spirit,slardar,phantom_assassin,troll_warlord,bristleback
axe,phantom_lancer,storm_spirit,lion,rubick
storm_spirit,tidehunter,doom_bringer,slark,legion_commander
vengefulspirit,silencer,obsidian_destroyer,centaur,ember_spirit
razor,phantom_assassin,alchemist,keeper_of_the_light,bristleback
riki,life_stealer,omniknight,shredder,ember_spirit
mirana,skeleton_king,alchemist,slark,phoenix
mirana,riki,phantom_assassin,bounty_hunter,slark
drow_ranger,morphling,pudge,sven,slark
morphling,storm_spirit,furion,shadow_demon,naga_siren
mirana,tiny,death_prophet,ancient_apparition,legion_commander
leshrac,invoker,chaos_knight,medusa,legion_commander
juggernaut,mirana,witch_doctor,skeleton_king,silencer
juggernaut,lion,phantom_assassin,invoker,ogre_magi
axe,zuus,warlock,treant,medusa
juggernaut,zuus,rubick,tusk,legion_commander
storm_spirit,spectre,slark,skywrath_mage,abaddon
sven,lina,necrolyte,bristleback,abaddon
sven,tidehunter,skeleton_king,phantom_assassin,magnataur
windrunner,phantom_assassin,bounty_hunter,ancient_apparition,troll_warlord
juggernaut,pudge,sven,sniper,dark_seer
storm_spirit,necrolyte,luna,undying,ember_spirit
mirana,sniper,phantom_assassin,disruptor,legion_commander
bane,mirana,storm_spirit,tinker,oracle
phantom_assassin,furion,alchemist,magnataur,elder_titan
drow_ranger,witch_doctor,phantom_assassin,huskar,silencer
antimage,earthshaker,puck,phantom_assassin,medusa
antimage,tinker,furion,spirit_breaker,winter_wyvern
tinker,venomancer,faceless_void,alchemist,shredder
crystal_maiden,necrolyte,phantom_assassin,pugna,abaddon
crystal_maiden,juggernaut,nevermore,tidehunter,rattletrap
axe,morphling,phantom_assassin,spirit_breaker,phoenix
pudge,sand_king,weaver,spectre,slark
tiny,phantom_assassin,viper,broodmother,naga_siren
bloodseeker,morphling,zuus,templar_assassin,furion
juggernaut,sven,windrunner,batrider,disruptor
nevermore,dazzle,life_stealer,rubick,terrorblade
juggernaut,necrolyte,phantom_assassin,life_stealer,invoker
morphling,riki,sniper,queenofpain,slark
axe,mirana,phantom_lancer,pudge,invoker
phantom_assassin,rattletrap,disruptor,shredder,legion_commander
pudge,dazzle,huskar,legion_commander,ember_spirit
juggernaut,sand_king,windrunner,bounty_hunter,ogre_magi
crystal_maiden,mirana,morphling,pudge,warlock
tiny,lina,obsidian_destroyer,keeper_of_the_light,shredder
mirana,razor,sven,windrunner,huskar
axe,bloodseeker,crystal_maiden,alchemist,medusa
bloodseeker,juggernaut,sven,sniper,troll_warlord
axe,earthshaker,mirana,morphling,medusa
kunkka,spirit_breaker,alchemist,legion_commander,phoenix
axe,phantom_assassin,life_stealer,dark_seer,terrorblade
antimage,luna,omniknight,huskar,weaver
antimage,vengefulspirit,enchantress,huskar,weaver
axe,morphling,sand_king,shadow_demon,terrorblade
juggernaut,tiny,furion,spectre,legion_commander
puck,lich,necrolyte,huskar,slark
juggernaut,lina,riki,slark,shredder
bane,pudge,windrunner,skeleton_king,night_stalker
mirana,sven,phantom_assassin,nyx_assassin,slark
bloodseeker,sven,lina,riki,legion_commander
razor,sand_king,sven,tinker,bounty_hunter
juggernaut,bounty_hunter,ursa,spirit_breaker,shredder
nevermore,warlock,queenofpain,clinkz,ursa
antimage,crystal_maiden,kunkka,gyrocopter,terrorblade
antimage,pudge,lion,tinker,silencer
antimage,windrunner,zuus,faceless_void,elder_titan
faceless_void,clinkz,doom_bringer,medusa,skywrath_mage
antimage,axe,tinker,life_stealer,alchemist
mirana,puck,spectre,nyx_assassin,techies
tinker,phantom_assassin,skywrath_mage,legion_commander,earth_spirit
nevermore,riki,phantom_assassin,rattletrap,shredder
morphling,tinker,weaver,troll_warlord,legion_commander
mirana,sven,pugna,omniknight,invoker
axe,pudge,sand_king,phantom_assassin,omniknight
crystal_maiden,faceless_void,spectre,ogre_magi,bristleback
bloodseeker,windrunner,faceless_void,phantom_assassin,huskar
sven,lich,necrolyte,weaver,keeper_of_the_light
drow_ranger,mirana,windrunner,shredder,abaddon
juggernaut,sven,invoker,undying,legion_commander
mirana,faceless_void,luna,spirit_breaker,techies
mirana,zuus,undying,troll_warlord,legion_commander
axe,leshrac,furion,ember_spirit,terrorblade
antimage,pudge,necrolyte,abaddon,terrorblade
phantom_assassin,silencer,meepo,disruptor,slark
pudge,sniper,viper,chaos_knight,shredder
bloodseeker,venomancer,chaos_knight,slark,terrorblade
clinkz,spectre,ancient_apparition,silencer,terrorblade
mirana,sven,lina,omniknight,medusa
juggernaut,mirana,sand_king,tinker,spirit_breaker
bloodseeker,pudge,luna,bounty_hunter,shredder
mirana,pudge,kunkka,meepo,bristleback
antimage,pudge,zuus,phantom_assassin,wisp
tiny,doom_bringer,alchemist,keeper_of_the_light,skywrath_mage
pudge,zuus,rattletrap,furion,shredder
queenofpain,furion,ogre_magi,centaur,legion_commander
zuus,dazzle,slark,centaur,legion_commander
earthshaker,witch_doctor,tinker,brewmaster,chaos_knight
phantom_lancer,zuus,sniper,life_stealer,slark
nevermore,weaver,jakiro,ancient_apparition,legion_commander
bloodseeker,crystal_maiden,mirana,sniper,troll_warlord
pudge,omniknight,alchemist,chaos_knight,naga_siren
lina,faceless_void,bounty_hunter,alchemist,naga_siren
pudge,windrunner,ogre_magi,slark,tusk
bloodseeker,drow_ranger,riki,silencer,legion_commander
phantom_lancer,phantom_assassin,clinkz,invoker,legion_commander
earthshaker,vengefulspirit,tinker,faceless_void,slark
bloodseeker,drow_ranger,warlock,gyrocopter,ogre_magi
mirana,life_stealer,batrider,invoker,slark
morphling,pudge,sniper,ancient_apparition,rubick
bloodseeker,kunkka,furion,jakiro,legion_commander
axe,morphling,sven,tinker,phantom_assassin
phantom_assassin,luna,bounty_hunter,treant,ember_spirit
crystal_maiden,pudge,life_stealer,alchemist,undying
juggernaut,storm_spirit,omniknight,alchemist,tusk
antimage,mirana,alchemist,shredder,skywrath_mage
mirana,pudge,sand_king,riki,night_stalker
juggernaut,nevermore,beastmaster,ogre_magi,magnataur
bloodseeker,razor,storm_spirit,clinkz,slark
drow_ranger,pudge,skeleton_king,phantom_assassin,ursa
drow_ranger,pudge,vengefulspirit,slardar,legion_commander
axe,mirana,zuus,phantom_assassin,undying
mirana,phantom_lancer,phantom_assassin,shredder,elder_titan
antimage,mirana,bounty_hunter,invoker,oracle
vengefulspirit,lina,riki,invoker,chaos_knight
pudge,windrunner,huskar,bounty_hunter,lycan
mirana,sven,batrider,invoker,rubick
mirana,morphling,pudge,sven,riki
necrolyte,phantom_assassin,life_stealer,gyrocopter,nyx_assassin
riki,sniper,faceless_void,shredder,ember_spirit
mirana,pudge,witch_doctor,phantom_assassin,legion_commander
axe,lion,tinker,naga_siren,winter_wyvern
mirana,kunkka,rattletrap,spectre,nyx_assassin
nevermore,beastmaster,phantom_assassin,shredder,skywrath_mage
pudge,beastmaster,phantom_assassin,luna,centaur
sven,death_prophet,pugna,alchemist,invoker
crystal_maiden,drow_ranger,nevermore,queenofpain,bristleback
windrunner,pugna,leshrac,invoker,slark
earthshaker,necrolyte,faceless_void,furion,huskar
bloodseeker,sand_king,necrolyte,phantom_assassin,legion_commander
zuus,tidehunter,faceless_void,luna,skywrath_mage
antimage,crystal_maiden,windrunner,ursa,alchemist
sniper,faceless_void,pugna,dark_seer,clinkz
tinker,faceless_void,bounty_hunter,spectre,abaddon
juggernaut,pudge,necrolyte,rubick,winter_wyvern
pudge,storm_spirit,sniper,queenofpain,techies
axe,kunkka,tinker,shadow_demon,medusa
razor,kunkka,clinkz,bounty_hunter,slark
axe,juggernaut,sniper,doom_bringer,keeper_of_the_light
juggernaut,slardar,venomancer,huskar,ancient_apparition
